"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72306013722","2019-09-06T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","65","70","0.00",,,,"84","29.82","CLR:00","29.36","10.00","67","230",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/06/19 22:51:01 METAR KRDU 070351Z 23003KT 10SM CLR 21/18 A2983 RMK AO2 SLP097 T02110183","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-06T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","65","69","0.00",,,,"87","29.83","SCT:04 70","29.37","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10309/06/19 23:51:01 METAR KRDU 070451Z 00000KT 10SM SCT070 21/18 A2984 RMK AO2 SLP100 T02060183 403060200","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-06T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"64","78","70","29.75","29.28","68","7.7","13","2.7","0","87","69","350","29","0.10","0","0.0","020","20","RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.10 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 8724 HR MIN TEMP (F): 69AVERAGE STATION PRESSURE:29.285 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:0241 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.7 24 HR AVG TEMP (F): 78DEPART FROM NORMAL:  3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 13 LATEST DAY MAX TEMP (0700-1900 LST):87  LATEST NIGHT MIN TEMP(1900-0800 LST):69 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.04 0.05 T    0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0551","1836",,"2009-07-08"
"72306013722","2019-09-07T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","65","71","0.00",,"-0.03","3","81","29.84","BKN:07 65 BKN:07 85","29.39","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/07/19 00:51:02 METAR KRDU 070551Z 00000KT 10SM BKN065 BKN085 22/18 A2986 RMK AO2 SLP105 T02170183 10256 20200 53009 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","71",,,"-0.03","3","81","29.84","57","29.40","9.94","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32766 60000 10217 20183 39956 40105 53009 90551 333 10256 20200 555 90706=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","65","68","0.00",,,,"90","29.83","SCT:04 60 BKN:07 90","29.38","10.00","66","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/07/19 01:51:02 METAR KRDU 070651Z 24004KT 10SM SCT060 BKN090 20/18 A2985 RMK AO2 SLP103 T02000183 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","64","68","0.00",,,,"87","29.84","SCT:04 90","29.39","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/07/19 02:51:02 METAR KRDU 070751Z 00000KT 10SM SCT090 20/18 A2986 RMK AO2 SLP106 T02000178 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","63","66","0.00",,"-0.01","3","90","29.85","FEW:02 90","29.39","10.00","64","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/07/19 03:51:02 METAR KRDU 070851Z 00000KT 10SM FEW090 19/17 A2986 RMK AO2 SLP107 T01890172 53002 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","62","64","0.00",,,,"93","29.87","CLR:00","29.41","10.00","63","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/07/19 04:51:02 METAR KRDU 070951Z 00000KT 10SM CLR 18/17 A2988 RMK AO2 SLP114 T01780167 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","61","63","0.00",,,,"93","29.88","FEW:02 250","29.43","10.00","62","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/07/19 05:51:02 METAR KRDU 071051Z 00000KT 10SM FEW250 17/16 A2990 RMK AO2 SLP120 T01720161 (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","63","67","0.00",,"-0.06","1","87","29.91","CLR:00","29.45","10.00","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/07/19 06:51:02 METAR KRDU 071151Z 00000KT 10SM CLR 19/17 A2992 RMK AO2 SLP127 T01940172 10217 20172 51019 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63","67",,,"-0.06","1","87","29.91",,"29.46","9.94","65","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 00000 10194 20172 39976 40127 51019 91151 333 10306 20172 555 90712=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","61","75","0.00",,,,"62","29.91","CLR:00","29.46","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/07/19 07:51:02 METAR KRDU 071251Z 00000KT 10SM CLR 24/16 A2993 RMK AO2 SLP129 T02390161 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","60","80","0.00",,,,"51","29.92","FEW:02 250","29.47","10.00","67","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/07/19 08:51:02 METAR KRDU 071351Z VRB06KT 10SM FEW250 27/16 A2994 RMK AO2 SLP133 T02670156 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","61","82","0.00",,"-0.01","0","49","29.92","FEW:02 250","29.46","10.00","69","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/07/19 09:51:02 METAR KRDU 071451Z 04009KT 10SM FEW250 28/16 A2993 RMK AO2 SLP131 T02780161 50004 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","85","0.00",,,,"50","29.92","FEW:02 50 FEW:02 250","29.46","10.00","71","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/07/19 10:51:02 METAR KRDU 071551Z VRB03KT 10SM FEW050 FEW250 29/18 A2993 RMK AO2 SLP131 T02940178 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","61","85","0.00",,,,"45","29.91","FEW:02 50 SCT:04 75","29.45","10.00","70","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/07/19 11:51:02 METAR KRDU 071651Z VRB06KT 10SM FEW050 SCT075 29/16 A2992 RMK AO2 SLP128 T02940161 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","62","88","0.00",,"+0.02","8","42","29.89","FEW:02 55 SCT:04 75","29.44","10.00","71","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12309/07/19 12:51:02 METAR KRDU 071751Z VRB06KT 10SM FEW055 SCT075 31/17 A2991 RMK AO2 SLP123 T03110167 10311 20194 58006 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62","88",,,"+0.02","8","42","29.89","57","29.45","9.94","71",,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32766 4//06 10311 20167 39973 40123 58006 91751 333 10311 20194 555 90718=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","62","85","0.00",,,,"46","29.88","FEW:02 55 SCT:04 70","29.43","10.00","70","270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/07/19 13:51:02 METAR KRDU 071851Z 27005KT 10SM FEW055 SCT070 29/17 A2990 RMK AO2 SLP118 T02940167 (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","64","89","0.00",,,,"43","29.87","SCT:04 60 BKN:07 250","29.41","10.00","72","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/07/19 14:51:02 METAR KRDU 071951Z 26009KT 10SM SCT060 BKN250 32/18 A2988 RMK AO2 SLP114 T03170178 (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","63","88","0.00",,"+0.03","6","43","29.87","SCT:04 60 BKN:07 250","29.41","10.00","72","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11409/07/19 15:51:02 METAR KRDU 072051Z 25008KT 10SM SCT060 BKN250 31/17 A2988 RMK AO2 SLP114 T03110172 56010 $ (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","64","87","0.00",,,,"46","29.87","SCT:04 60 SCT:04 70 BKN:07 250","29.42","10.00","72","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/07/19 16:51:02 METAR KRDU 072151Z 26003KT 10SM SCT060 SCT070 BKN250 31/18 A2989 RMK AO2 SLP116 T03060178 $ (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","67","84","0.00",,,,"57","29.88","SCT:04 55 BKN:07 250","29.43","10.00","73","230",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/07/19 17:51:02 METAR KRDU 072251Z 23005KT 10SM SCT055 BKN250 29/19 A2990 RMK AO2 SLP119 T02890194 $ (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","66","80","0.00",,"-0.03","3","62","29.90","SCT:04 55 BKN:07 250","29.45","10.00","71","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12609/07/19 18:51:02 METAR KRDU 072351Z 18003KT 10SM SCT055 BKN250 27/19 A2992 RMK AO2 SLP125 T02670189 10322 20267 53011 $ (JBA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","80",,,"-0.03","3","62","29.90","57","29.46","9.94","71","180",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32766 61803 10267 20189 39976 40125 53011 92351 333 10322 20172 555 90800=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","69","73","0.00",,,,"87","29.92","FEW:02 55 BKN:07 250","29.46","10.00","70","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/07/19 19:51:01 METAR KRDU 080051Z 04003KT 10SM FEW055 BKN250 23/21 A2993 RMK AO2 SLP131 T02280206 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","67","75","0.00",,,,"76","29.93","BKN:07 75 BKN:07 250","29.48","10.00","70","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/07/19 20:51:01 METAR KRDU 080151Z 05003KT 10SM BKN075 BKN250 24/19 A2995 RMK AO2 SLP136 T02390194 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","65","75","0.00",,"-0.04","1","71","29.94","BKN:07 75 BKN:07 250","29.49","10.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/07/19 21:51:01 METAR KRDU 080251Z 00000KT 10SM BKN075 BKN250 24/18 A2996 RMK AO2 SLP139 T02390183 51015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","66","73","0.00",,,,"79","29.95","FEW:02 85 SCT:04 250","29.49","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/07/19 22:51:01 METAR KRDU 080351Z 00000KT 10SM FEW085 SCT250 23/19 A2996 RMK AO2 SLP141 T02280189 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","66","72","0.00",,,,"82","29.96","FEW:02 85 FEW:02 250","29.50","10.00","68","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/07/19 23:51:01 METAR KRDU 080451Z 00000KT 10SM FEW085 FEW250 22/19 A2997 RMK AO2 SLP144 T02220189 403220172 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-07T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"64","77","67","29.89","29.42","68","3.5","12","1.9","0","90","63","020","16","0.00","0","0.0","250","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9024 HR MIN TEMP (F): 63AVERAGE STATION PRESSURE:29.425 MINIMUM SEA LEVEL PRESSURE:29.83 TIME OF OCCURRENCE:0158 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.5 24 HR AVG TEMP (F): 77DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 12 LATEST DAY MAX TEMP (0700-1900 LST):90  LATEST NIGHT MIN TEMP(1900-0800 LST):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0551","1834",,"2009-07-08"
"72306013722","2019-09-08T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","65","68","0.00",,"-0.03","3","90","29.97","FEW:02 80 FEW:02 250","29.52","10.00","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12609/08/19 00:51:02 METAR KRDU 080551Z 00000KT 10SM FEW080 FEW250 20/18 A2999 RMK AO2 SLP149 T02000183 10261 20200 53009 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","68",,,"-0.03","3","90","29.97","74","29.53","9.94","66","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32866 20000 10200 20183 30000 40149 53009 90551 333 10261 20172 555 90806=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","66","69","0.00",,,,"90","29.96","SCT:04 60 BKN:07 80","29.51","10.00","67","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/08/19 01:51:02 METAR KRDU 080651Z 00000KT 10SM SCT060 BKN080 21/19 A2998 RMK AO2 SLP147 T02060189 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","65","68","0.00",,,,"90","29.95","FEW:02 60 SCT:04 85","29.50","10.00","66","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/08/19 02:51:02 METAR KRDU 080751Z 36003KT 10SM FEW060 SCT085 20/18 A2997 RMK AO2 SLP143 T02000183 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","63","69","0.00",,"+0.01","5","81","29.96","FEW:02 60 SCT:04 90 BKN:07 250","29.51","10.00","65","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12109/08/19 03:51:02 METAR KRDU 080851Z 01003KT 10SM FEW060 SCT090 BKN250 21/17 A2998 RMK AO2 SLP145 T02060172 55003 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","62","67","0.00",,,,"84","29.98","FEW:02 60 FEW:02 85 SCT:04 250","29.52","10.00","64","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/08/19 04:51:02 METAR KRDU 080951Z 06003KT 10SM FEW060 FEW085 SCT250 19/17 A2999 RMK AO2 SLP151 T01940167 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","63","68","0.00",,,,"84","29.99","FEW:02 60 FEW:02 85 SCT:04 250","29.53","10.00","65","020",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11509/08/19 05:51:02 METAR KRDU 081051Z 02003KT 10SM FEW060 FEW085 SCT250 20/17 A3000 RMK AO2 SLP155 T02000172 $ (SMK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","64","69","0.00",,"-0.04","3","84","30.01","FEW:02 90 SCT:04 250","29.55","10.00","66","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12509/08/19 06:51:02 METAR KRDU 081151Z 04005KT 10SM FEW090 SCT250 21/18 A3002 RMK AO2 SLP161 T02060178 10217 20189 53015 $ (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","69",,,"-0.04","3","84","30.01",,"29.56","9.94","66","040",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072306 32966 40405 10206 20178 30010 40161 53015 91151 333 10322 20189 555 90812=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
"72306013722","2019-09-08T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","66","75","0.00",,,,"74","30.01","FEW:02 80","29.56","10.00","69","040",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/08/19 07:51:02 METAR KRDU 081251Z 04006KT 10SM FEW080 24/19 A3003 RMK AO2 SLP163 T02390189 $ (RP)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-07-08"
